ID,rating
9,2.83
18,2.82
34,3.66
39,3.86
50,4.21
65,2.92
73,4.0
93,4.06
103,4.17
116,4.15
126,3.6
138,3.43
139,3.0
154,3.01
158,4.26
163,4.39
193,3.43
203,2.71
219,4.73
220,4.32
240,2.46
245,4.11
256,4.04
259,4.16
266,4.07
267,3.66
275,3.99
295,3.13
300,3.04
317,3.6
324,4.35
326,3.37
335,3.12
372,3.04
374,2.54
376,3.26
387,4.2
390,4.15
410,3.25
413,4.26
449,3.8
456,3.08
480,3.15
487,2.08
488,2.45
492,1.72
493,2.02
495,4.18
496,4.74
500,4.18
521,3.67
527,3.53
543,3.5
548,3.05
564,4.01
589,4.06
612,4.07
621,3.91
627,3.92
643,4.0
650,3.9
671,3.69
673,3.34
716,4.12
717,3.64
718,4.15
752,3.71
753,4.35
769,3.7
773,3.73
775,3.54
792,4.15
793,4.12
807,4.14
812,4.01
813,4.35
819,3.43
829,3.0
835,3.96
848,1.62
877,3.3
895,4.3
919,3.4
948,4.04
957,4.56
960,3.87
962,4.25
969,4.24
971,3.81
975,4.48
979,3.93
983,3.96
986,3.36
994,3.36
997,3.8
1017,2.18
1018,2.28
1026,4.09
1041,4.94
1043,4.17
1054,4.74
1064,4.66
1068,4.39
1069,4.55
1073,4.46
1074,4.05
1080,4.32
1132,3.98
1133,3.87
1134,3.92
1135,3.83
1154,4.13
1164,4.08
1182,4.01
1183,3.39
1212,3.93
1213,3.95
1251,3.52
1252,3.53
1253,3.99
1271,3.52
1272,3.55
1292,2.94
1311,2.91
1312,3.11
1341,3.67
1342,3.0
1361,2.8
1380,3.54
1381,2.86
1391,3.15
1392,2.87
1393,3.09
1406,2.67
1408,3.04
1419,2.96
1426,3.68
1452,3.76
1472,3.77
1479,3.71
1503,3.79
1512,2.57
1525,3.11
1528,3.09
1530,2.84
1532,2.48
1538,4.01
1558,4.54
1642,4.19
1660,4.4
1677,4.25
1694,3.96
1697,4.12
1699,3.69
1708,3.93
1724,3.36
1725,4.02
1736,3.13
1737,3.0
1748,3.02
1754,3.33
1766,3.67
1781,3.33
1793,2.9
1797,3.79
1799,2.85
1801,3.81
1816,3.58
1821,3.99
1843,4.75
1847,4.53
1868,4.22
1880,4.07
1881,4.18
1896,2.87
1905,3.16
1909,3.51
1925,2.92
1926,2.97
1929,2.98
1932,3.21
1947,3.28
1948,3.22
1949,3.69
1950,3.21
1960,3.25
1966,3.26
1982,2.88
1983,3.07
1987,3.37
1988,3.21
2003,3.02
2006,2.74
2007,2.7
2021,2.23
2031,3.2
2041,3.04
2053,3.55
2058,3.15
2075,2.58
2113,3.23
2133,3.45
2134,3.13
2152,3.46
2153,2.38
2170,3.7
2171,3.72
2188,2.73
2196,3.58
2215,4.15
2216,4.49
2229,2.92
2250,3.11
2302,4.26
2309,3.76
2322,3.81
2328,3.28
2329,3.01
2332,3.94
2339,4.1
2342,4.13
2356,3.77
2362,3.52
2373,4.38
2417,2.77
2418,3.06
2427,2.59
2435,3.78
2436,3.77
2443,3.46
2444,3.21
2446,2.57
2447,2.61
2453,2.93
2454,3.16
2455,3.08
2473,2.52
2513,2.8
2530,3.2
2536,2.94
2552,3.83
2561,4.26
2566,3.83
2585,3.46
2610,3.8
2638,2.33
2646,3.52
2652,2.32
2664,3.97
2674,3.38
2687,3.19
2723,3.54
2727,2.92
2739,3.97
2742,3.36
2744,3.16
2745,3.55
2755,2.92
2761,2.93
2767,2.77
2777,3.2
2781,3.41
2789,3.03
2795,3.18
2800,2.41
2822,3.94
2827,3.73
2841,4.01
2870,3.63
2873,3.41
2883,2.99
2884,2.81
2888,3.33
2891,3.87
2900,3.62
2916,2.96
2920,3.42
2933,3.82
2935,3.7
2936,3.38
2948,3.74
2951,3.69
2954,4.06
2964,3.54
2983,3.97
2998,3.59
3012,4.08
3013,3.67
3014,2.94
3023,3.76
3028,3.98
3029,2.72
3036,3.53
3040,3.74
3067,3.73
3076,2.28
3085,3.66
3086,3.76
3090,2.96
3095,4.21
3096,4.08
3103,4.25
3125,4.18
3132,3.32
3133,3.68
3138,3.2
3149,3.56
3156,3.53
3164,3.74
3169,3.54
3176,3.73
3181,3.13
3209,3.48
3216,3.73
3230,2.86
3233,3.46
3241,4.27
3271,4.01
3291,4.16
3292,3.94
3293,3.27
3300,3.6
3309,2.17
3321,4.19
3337,2.39
3338,4.23
3345,3.47
3346,4.01
3349,4.27
3376,3.73
3400,3.51
3401,3.16
3406,3.3
3410,2.91
3422,3.95
3423,3.49
3424,4.15
3434,3.2
3448,3.85
3458,2.71
3467,2.93
3468,2.56
3487,3.14
3505,3.75
3535,2.91
3536,3.59
3537,2.94
3542,2.89
3546,3.59
3547,2.74
3550,2.81
3552,3.24
3561,3.6
3563,3.88
3565,3.73
3576,2.66
3582,3.05
3623,3.79
3628,3.68
3633,3.13
3640,3.52
3641,2.61
3646,2.46
3647,3.31
3675,3.6
3684,4.64
3706,4.18
3721,3.96
3728,1.96
3752,2.95
3761,2.98
3762,3.27
3763,4.14
3773,2.97
3791,2.7
3797,2.67
3802,3.44
3804,3.29
3806,2.67
3820,3.32
3829,4.0
3832,3.56
3856,2.71
3862,3.08
3870,3.96
3871,3.85
3873,3.19
3883,3.0
3899,2.69
3903,3.34
3924,3.94
3926,2.84
3929,4.41
3944,3.96
3948,4.15
3954,4.05
3976,4.04
3977,3.85
3995,3.37
3996,4.05
4005,4.03
4006,4.29
4023,3.71
4024,3.58
4047,3.35
4058,3.07
4059,3.11
4079,4.28
4081,4.3
4086,3.34
4114,4.24
4118,2.66
4129,3.32
4165,3.85
4168,3.81
4184,4.05
4193,3.52
4201,3.06
4213,3.84
4231,2.95
4233,2.83
4241,2.98
4248,2.46
4255,3.58
4272,4.34
4278,2.62
4291,3.72
4316,4.22
4322,3.97
4350,4.46
4351,4.04
4374,3.79
4382,3.56
4383,3.04
4394,2.06
4395,3.72
4406,3.73
4421,3.16
4425,4.51
4444,3.55
4447,2.54
4478,3.55
4487,2.0
4504,2.47
4513,2.79
4523,2.77
4532,2.53
4536,2.89
4537,1.69
4543,2.76
4544,1.97
4545,3.25
4565,2.26
4592,1.99
4593,2.0
4594,1.4
4595,2.0
4628,4.06
4635,3.85
4648,3.7
4655,3.21
4672,3.99
4703,3.18
4707,2.89
4725,1.85
4735,3.22
4748,3.7
4753,3.76
4788,2.87
4797,2.69
4813,3.09
4818,2.17
4820,2.4
4821,2.52
4840,2.57
4842,2.13
4848,3.14
4856,2.15
4871,3.47
4885,3.99
4886,2.91
4893,3.89
4902,2.58
4946,3.4
4948,2.88
4951,3.22
4991,3.27
4994,3.48
4997,3.68
5014,3.63
5016,4.26
5026,3.71
5040,3.69
5042,3.14
5055,3.77
5059,3.52
5063,3.43
5074,3.78
5087,3.78
5098,3.38
5100,4.46
5114,3.45
5121,3.5
5124,3.1
5135,3.76
5137,3.45
5139,3.73
5147,2.98
5153,2.72
5155,2.93
5176,4.04
5190,3.56
5192,3.66
5200,3.12
5209,3.59
5210,3.34
5216,2.8
5228,3.26
5244,4.15
5254,3.36
5256,3.45
5263,3.52
5270,3.86
5272,3.52
